Mapped Object,MMU Mapped Address (hex),,,
,EE,IOP,VU0,VU1
,,,,
SPU2->CORE_0->VOICE_18->PITCH,,0x1F900124,,
SPU2->CORE_0->VOICE_18->ADSR1,,0x1F900126,,
SPU2->CORE_0->VOICE_18->ADSR2,,0x1F900128,,
SPU2->CORE_0->VOICE_18->ENVX,,0x1F90012A,,
SPU2->CORE_0->VOICE_18->VOLXL,,0x1F90012C,,
SPU2->CORE_0->VOICE_18->VOLXR,,0x1F90012E,,
SPU2->CORE_0->VOICE_19->VOLL,,0x1F900130,,
SPU2->CORE_0->VOICE_19->VOLR,,0x1F900132,,
SPU2->CORE_0->VOICE_19->PITCH,,0x1F900134,,
SPU2->CORE_0->VOICE_19->ADSR1,,0x1F900136,,
SPU2->CORE_0->VOICE_19->ADSR2,,0x1F900138,,
SPU2->CORE_0->VOICE_19->ENVX,,0x1F90013A,,
SPU2->CORE_0->VOICE_19->VOLXL,,0x1F90013C,,
SPU2->CORE_0->VOICE_19->VOLXR,,0x1F90013E,,
SPU2->CORE_0->VOICE_20->VOLL,,0x1F900140,,
SPU2->CORE_0->VOICE_20->VOLR,,0x1F900142,,
SPU2->CORE_0->VOICE_20->PITCH,,0x1F900144,,
SPU2->CORE_0->VOICE_20->ADSR1,,0x1F900146,,
SPU2->CORE_0->VOICE_20->ADSR2,,0x1F900148,,
SPU2->CORE_0->VOICE_20->ENVX,,0x1F90014A,,
SPU2->CORE_0->VOICE_20->VOLXL,,0x1F90014C,,
SPU2->CORE_0->VOICE_20->VOLXR,,0x1F90014E,,
SPU2->CORE_0->VOICE_21->VOLL,,0x1F900150,,
SPU2->CORE_0->VOICE_21->VOLR,,0x1F900152,,
SPU2->CORE_0->VOICE_21->PITCH,,0x1F900154,,
SPU2->CORE_0->VOICE_21->ADSR1,,0x1F900156,,
SPU2->CORE_0->VOICE_21->ADSR2,,0x1F900158,,
SPU2->CORE_0->VOICE_21->ENVX,,0x1F90015A,,
SPU2->CORE_0->VOICE_21->VOLXL,,0x1F90015C,,
SPU2->CORE_0->VOICE_21->VOLXR,,0x1F90015E,,
SPU2->CORE_0->VOICE_22->VOLL,,0x1F900160,,
SPU2->CORE_0->VOICE_22->VOLR,,0x1F900162,,
SPU2->CORE_0->VOICE_22->PITCH,,0x1F900164,,
SPU2->CORE_0->VOICE_22->ADSR1,,0x1F900166,,
SPU2->CORE_0->VOICE_22->ADSR2,,0x1F900168,,
SPU2->CORE_0->VOICE_22->ENVX,,0x1F90016A,,
SPU2->CORE_0->VOICE_22->VOLXL,,0x1F90016C,,
SPU2->CORE_0->VOICE_22->VOLXR,,0x1F90016E,,
SPU2->CORE_0->VOICE_23->VOLL,,0x1F900170,,
SPU2->CORE_0->VOICE_23->VOLR,,0x1F900172,,
SPU2->CORE_0->VOICE_23->PITCH,,0x1F900174,,
SPU2->CORE_0->VOICE_23->ADSR1,,0x1F900176,,
SPU2->CORE_0->VOICE_23->ADSR2,,0x1F900178,,
SPU2->CORE_0->VOICE_23->ENVX,,0x1F90017A,,
SPU2->CORE_0->VOICE_23->VOLXL,,0x1F90017C,,
SPU2->CORE_0->VOICE_23->VOLXR,,0x1F90017E,,
SPU2->CORE_0->PMON0,,0x1F900180,,
SPU2->CORE_0->PMON1,,0x1F900182,,
SPU2->CORE_0->NON0,,0x1F900184,,
SPU2->CORE_0->NON1,,0x1F900186,,
SPU2->CORE_0->VMIXL0,,0x1F900188,,
SPU2->CORE_0->VMIXL1,,0x1F90018A,,
SPU2->CORE_0->VMIXEL0,,0x1F90018C,,
SPU2->CORE_0->VMIXEL1,,0x1F90018E,,
SPU2->CORE_0->VMIXR0,,0x1F900190,,
SPU2->CORE_0->VMIXR1,,0x1F900192,,
SPU2->CORE_0->VMIXER0,,0x1F900194,,
SPU2->CORE_0->VMIXER1,,0x1F900196,,
SPU2->CORE_0->MMIX,,0x1F900198,,
SPU2->CORE_0->ATTR,,0x1F90019A,,
SPU2->CORE_0->IRQAH,,0x1F90019C,,
SPU2->CORE_0->IRQAL,,0x1F90019E,,
SPU2->CORE_0->KON0,,0x1F9001A0,,
SPU2->CORE_0->KON1,,0x1F9001A2,,
SPU2->CORE_0->KOF0,,0x1F9001A4,,
SPU2->CORE_0->KOF1,,0x1F9001A6,,
SPU2->CORE_0->TSAH,,0x1F9001A8,,
SPU2->CORE_0->TSAL,,0x1F9001AA,,
SPU2->CORE_0->DATA0,,0x1F9001AC,,
SPU2->CORE_0->DATA1,,0x1F9001AE,,
SPU2->CORE_0->ADMAS,,0x1F9001B0,,
SPU2->CORE_0->VOICE_0->SSAH,,0x1F9001C0,,
SPU2->CORE_0->VOICE_0->SSAL,,0x1F9001C2,,
SPU2->CORE_0->VOICE_0->LSAXH,,0x1F9001C4,,
SPU2->CORE_0->VOICE_0->LSAXL,,0x1F9001C6,,
SPU2->CORE_0->VOICE_0->NAXH,,0x1F9001C8,,
SPU2->CORE_0->VOICE_0->NAXL,,0x1F9001CA,,
SPU2->CORE_0->VOICE_1->SSAH,,0x1F9001CC,,
SPU2->CORE_0->VOICE_1->SSAL,,0x1F9001CE,,
SPU2->CORE_0->VOICE_1->LSAXH,,0x1F9001D0,,
SPU2->CORE_0->VOICE_1->LSAXL,,0x1F9001D2,,
SPU2->CORE_0->VOICE_1->NAXH,,0x1F9001D4,,
SPU2->CORE_0->VOICE_1->NAXL,,0x1F9001D6,,
SPU2->CORE_0->VOICE_2->SSAH,,0x1F9001D8,,
SPU2->CORE_0->VOICE_2->SSAL,,0x1F9001DA,,
SPU2->CORE_0->VOICE_2->LSAXH,,0x1F9001DC,,
SPU2->CORE_0->VOICE_2->LSAXL,,0x1F9001DE,,
SPU2->CORE_0->VOICE_2->NAXH,,0x1F9001E0,,
SPU2->CORE_0->VOICE_2->NAXL,,0x1F9001E2,,
SPU2->CORE_0->VOICE_3->SSAH,,0x1F9001E4,,
SPU2->CORE_0->VOICE_3->SSAL,,0x1F9001E6,,
SPU2->CORE_0->VOICE_3->LSAXH,,0x1F9001E8,,
SPU2->CORE_0->VOICE_3->LSAXL,,0x1F9001EA,,
SPU2->CORE_0->VOICE_3->NAXH,,0x1F9001EC,,
SPU2->CORE_0->VOICE_3->NAXL,,0x1F9001EE,,
SPU2->CORE_0->VOICE_4->SSAH,,0x1F9001F0,,
SPU2->CORE_0->VOICE_4->SSAL,,0x1F9001F2,,
SPU2->CORE_0->VOICE_4->LSAXH,,0x1F9001F4,,
SPU2->CORE_0->VOICE_4->LSAXL,,0x1F9001F6,,
SPU2->CORE_0->VOICE_4->NAXH,,0x1F9001F8,,
SPU2->CORE_0->VOICE_4->NAXL,,0x1F9001FA,,
SPU2->CORE_0->VOICE_5->SSAH,,0x1F9001FC,,
SPU2->CORE_0->VOICE_5->SSAL,,0x1F9001FE,,
SPU2->CORE_0->VOICE_5->LSAXH,,0x1F900200,,
SPU2->CORE_0->VOICE_5->LSAXL,,0x1F900202,,
SPU2->CORE_0->VOICE_5->NAXH,,0x1F900204,,
SPU2->CORE_0->VOICE_5->NAXL,,0x1F900206,,
SPU2->CORE_0->VOICE_6->SSAH,,0x1F900208,,
SPU2->CORE_0->VOICE_6->SSAL,,0x1F90020A,,
SPU2->CORE_0->VOICE_6->LSAXH,,0x1F90020C,,
SPU2->CORE_0->VOICE_6->LSAXL,,0x1F90020E,,
SPU2->CORE_0->VOICE_6->NAXH,,0x1F900210,,
SPU2->CORE_0->VOICE_6->NAXL,,0x1F900212,,
SPU2->CORE_0->VOICE_7->SSAH,,0x1F900214,,
SPU2->CORE_0->VOICE_7->SSAL,,0x1F900216,,
SPU2->CORE_0->VOICE_7->LSAXH,,0x1F900218,,
SPU2->CORE_0->VOICE_7->LSAXL,,0x1F90021A,,
SPU2->CORE_0->VOICE_7->NAXH,,0x1F90021C,,
SPU2->CORE_0->VOICE_7->NAXL,,0x1F90021E,,
SPU2->CORE_0->VOICE_8->SSAH,,0x1F900220,,
SPU2->CORE_0->VOICE_8->SSAL,,0x1F900222,,
SPU2->CORE_0->VOICE_8->LSAXH,,0x1F900224,,
SPU2->CORE_0->VOICE_8->LSAXL,,0x1F900226,,
SPU2->CORE_0->VOICE_8->NAXH,,0x1F900228,,
SPU2->CORE_0->VOICE_8->NAXL,,0x1F90022A,,
SPU2->CORE_0->VOICE_9->SSAH,,0x1F90022C,,
SPU2->CORE_0->VOICE_9->SSAL,,0x1F90022E,,
SPU2->CORE_0->VOICE_9->LSAXH,,0x1F900230,,
SPU2->CORE_0->VOICE_9->LSAXL,,0x1F900232,,
SPU2->CORE_0->VOICE_9->NAXH,,0x1F900234,,
SPU2->CORE_0->VOICE_9->NAXL,,0x1F900236,,
SPU2->CORE_0->VOICE_10->SSAH,,0x1F900238,,
SPU2->CORE_0->VOICE_10->SSAL,,0x1F90023A,,
SPU2->CORE_0->VOICE_10->LSAXH,,0x1F90023C,,
SPU2->CORE_0->VOICE_10->LSAXL,,0x1F90023E,,
SPU2->CORE_0->VOICE_10->NAXH,,0x1F900240,,
SPU2->CORE_0->VOICE_10->NAXL,,0x1F900242,,
SPU2->CORE_0->VOICE_11->SSAH,,0x1F900244,,
SPU2->CORE_0->VOICE_11->SSAL,,0x1F900246,,
SPU2->CORE_0->VOICE_11->LSAXH,,0x1F900248,,
SPU2->CORE_0->VOICE_11->LSAXL,,0x1F90024A,,
SPU2->CORE_0->VOICE_11->NAXH,,0x1F90024C,,
SPU2->CORE_0->VOICE_11->NAXL,,0x1F90024E,,
SPU2->CORE_0->VOICE_12->SSAH,,0x1F900250,,
SPU2->CORE_0->VOICE_12->SSAL,,0x1F900252,,
SPU2->CORE_0->VOICE_12->LSAXH,,0x1F900254,,
SPU2->CORE_0->VOICE_12->LSAXL,,0x1F900256,,
SPU2->CORE_0->VOICE_12->NAXH,,0x1F900258,,
SPU2->CORE_0->VOICE_12->NAXL,,0x1F90025A,,
SPU2->CORE_0->VOICE_13->SSAH,,0x1F90025C,,
SPU2->CORE_0->VOICE_13->SSAL,,0x1F90025E,,
SPU2->CORE_0->VOICE_13->LSAXH,,0x1F900260,,
SPU2->CORE_0->VOICE_13->LSAXL,,0x1F900262,,
SPU2->CORE_0->VOICE_13->NAXH,,0x1F900264,,
SPU2->CORE_0->VOICE_13->NAXL,,0x1F900266,,
SPU2->CORE_0->VOICE_14->SSAH,,0x1F900268,,
SPU2->CORE_0->VOICE_14->SSAL,,0x1F90026A,,
SPU2->CORE_0->VOICE_14->LSAXH,,0x1F90026C,,
SPU2->CORE_0->VOICE_14->LSAXL,,0x1F90026E,,
SPU2->CORE_0->VOICE_14->NAXH,,0x1F900270,,
SPU2->CORE_0->VOICE_14->NAXL,,0x1F900272,,
SPU2->CORE_0->VOICE_15->SSAH,,0x1F900274,,
SPU2->CORE_0->VOICE_15->SSAL,,0x1F900276,,
SPU2->CORE_0->VOICE_15->LSAXH,,0x1F900278,,
SPU2->CORE_0->VOICE_15->LSAXL,,0x1F90027A,,
SPU2->CORE_0->VOICE_15->NAXH,,0x1F90027C,,
SPU2->CORE_0->VOICE_15->NAXL,,0x1F90027E,,
SPU2->CORE_0->VOICE_16->SSAH,,0x1F900280,,
SPU2->CORE_0->VOICE_16->SSAL,,0x1F900282,,
SPU2->CORE_0->VOICE_16->LSAXH,,0x1F900284,,
SPU2->CORE_0->VOICE_16->LSAXL,,0x1F900286,,
SPU2->CORE_0->VOICE_16->NAXH,,0x1F900288,,
SPU2->CORE_0->VOICE_16->NAXL,,0x1F90028A,,
SPU2->CORE_0->VOICE_17->SSAH,,0x1F90028C,,
SPU2->CORE_0->VOICE_17->SSAL,,0x1F90028E,,
SPU2->CORE_0->VOICE_17->LSAXH,,0x1F900290,,
SPU2->CORE_0->VOICE_17->LSAXL,,0x1F900292,,
SPU2->CORE_0->VOICE_17->NAXH,,0x1F900294,,
SPU2->CORE_0->VOICE_17->NAXL,,0x1F900296,,
SPU2->CORE_0->VOICE_18->SSAH,,0x1F900298,,
SPU2->CORE_0->VOICE_18->SSAL,,0x1F90029A,,
SPU2->CORE_0->VOICE_18->LSAXH,,0x1F90029C,,
SPU2->CORE_0->VOICE_18->LSAXL,,0x1F90029E,,
SPU2->CORE_0->VOICE_18->NAXH,,0x1F9002A0,,
SPU2->CORE_0->VOICE_18->NAXL,,0x1F9002A2,,
SPU2->CORE_0->VOICE_19->SSAH,,0x1F9002A4,,
SPU2->CORE_0->VOICE_19->SSAL,,0x1F9002A6,,
SPU2->CORE_0->VOICE_19->LSAXH,,0x1F9002A8,,
SPU2->CORE_0->VOICE_19->LSAXL,,0x1F9002AA,,
SPU2->CORE_0->VOICE_19->NAXH,,0x1F9002AC,,
SPU2->CORE_0->VOICE_19->NAXL,,0x1F9002AE,,
SPU2->CORE_0->VOICE_20->SSAH,,0x1F9002B0,,
SPU2->CORE_0->VOICE_20->SSAL,,0x1F9002B2,,
SPU2->CORE_0->VOICE_20->LSAXH,,0x1F9002B4,,
SPU2->CORE_0->VOICE_20->LSAXL,,0x1F9002B6,,
SPU2->CORE_0->VOICE_20->NAXH,,0x1F9002B8,,
SPU2->CORE_0->VOICE_20->NAXL,,0x1F9002BA,,
SPU2->CORE_0->VOICE_21->SSAH,,0x1F9002BC,,
SPU2->CORE_0->VOICE_21->SSAL,,0x1F9002BE,,
SPU2->CORE_0->VOICE_21->LSAXH,,0x1F9002C0,,
SPU2->CORE_0->VOICE_21->LSAXL,,0x1F9002C2,,
SPU2->CORE_0->VOICE_21->NAXH,,0x1F9002C4,,
SPU2->CORE_0->VOICE_21->NAXL,,0x1F9002C6,,
SPU2->CORE_0->VOICE_22->SSAH,,0x1F9002C8,,
SPU2->CORE_0->VOICE_22->SSAL,,0x1F9002CA,,
SPU2->CORE_0->VOICE_22->LSAXH,,0x1F9002CC,,
SPU2->CORE_0->VOICE_22->LSAXL,,0x1F9002CE,,
SPU2->CORE_0->VOICE_22->NAXH,,0x1F9002D0,,
SPU2->CORE_0->VOICE_22->NAXL,,0x1F9002D2,,
SPU2->CORE_0->VOICE_23->SSAH,,0x1F9002D4,,
SPU2->CORE_0->VOICE_23->SSAL,,0x1F9002D6,,
SPU2->CORE_0->VOICE_23->LSAXH,,0x1F9002D8,,
SPU2->CORE_0->VOICE_23->LSAXL,,0x1F9002DA,,
SPU2->CORE_0->VOICE_23->NAXH,,0x1F9002DC,,
SPU2->CORE_0->VOICE_23->NAXL,,0x1F9002DE,,
SPU2->CORE_0->ESAH,,0x1F9002E0,,
SPU2->CORE_0->ESAL,,0x1F9002E2,,
SPU2->CORE_0->APF1_SIZEH,,0x1F9002E4,,
SPU2->CORE_0->APF1_SIZEL,,0x1F9002E6,,
SPU2->CORE_0->APF2_SIZEH,,0x1F9002E8,,
SPU2->CORE_0->APF2_SIZEL,,0x1F9002EA,,
SPU2->CORE_0->SAME_L_DSTH,,0x1F9002EC,,
SPU2->CORE_0->SAME_L_DSTL,,0x1F9002EE,,
SPU2->CORE_0->SAME_R_DSTH,,0x1F9002F0,,
SPU2->CORE_0->SAME_R_DSTL,,0x1F9002F2,,
SPU2->CORE_0->COMB1_L_SRCH,,0x1F9002F4,,
SPU2->CORE_0->COMB1_L_SRCL,,0x1F9002F6,,
SPU2->CORE_0->COMB1_R_SRCH,,0x1F9002F8,,
SPU2->CORE_0->COMB1_R_SRCL,,0x1F9002FA,,
SPU2->CORE_0->COMB2_L_SRCH,,0x1F9002FC,,
SPU2->CORE_0->COMB2_L_SRCL,,0x1F9002FE,,
SPU2->CORE_0->COMB2_R_SRCH,,0x1F900300,,
SPU2->CORE_0->COMB2_R_SRCL,,0x1F900302,,
SPU2->CORE_0->SAME_L_SRCH,,0x1F900304,,
SPU2->CORE_0->SAME_L_SRCL,,0x1F900306,,
SPU2->CORE_0->SAME_R_SRCH,,0x1F900308,,
SPU2->CORE_0->SAME_R_SRCL,,0x1F90030A,,
SPU2->CORE_0->DIFF_L_DSTH,,0x1F90030C,,
SPU2->CORE_0->DIFF_L_DSTL,,0x1F90030E,,
SPU2->CORE_0->DIFF_R_DSTH,,0x1F900310,,
SPU2->CORE_0->DIFF_R_DSTL,,0x1F900312,,
SPU2->CORE_0->COMB3_L_SRCH,,0x1F900314,,
SPU2->CORE_0->COMB3_L_SRCL,,0x1F900316,,
SPU2->CORE_0->COMB3_R_SRCH,,0x1F900318,,
SPU2->CORE_0->COMB3_R_SRCL,,0x1F90031A,,
SPU2->CORE_0->COMB4_L_SRCH,,0x1F90031C,,
SPU2->CORE_0->COMB4_L_SRCL,,0x1F90031E,,
SPU2->CORE_0->COMB4_R_SRCH,,0x1F900320,,
SPU2->CORE_0->COMB4_R_SRCL,,0x1F900322,,
SPU2->CORE_0->DIFF_L_SRCH,,0x1F900324,,
SPU2->CORE_0->DIFF_L_SRCL,,0x1F900326,,
SPU2->CORE_0->DIFF_R_SRCH,,0x1F900328,,
SPU2->CORE_0->DIFF_R_SRCL,,0x1F90032A,,
SPU2->CORE_0->APF1_L_DSTH,,0x1F90032C,,
SPU2->CORE_0->APF1_L_DSTL,,0x1F90032E,,
SPU2->CORE_0->APF1_R_DSTH,,0x1F900330,,
SPU2->CORE_0->APF1_R_DSTL,,0x1F900332,,
SPU2->CORE_0->APF2_L_DSTH,,0x1F900334,,
SPU2->CORE_0->APF2_L_DSTL,,0x1F900336,,
SPU2->CORE_0->APF2_R_DSTH,,0x1F900338,,
SPU2->CORE_0->APF2_R_DSTL,,0x1F90033A,,
SPU2->CORE_0->EEAH,,0x1F90033C,,
SPU2->CORE_0->EEAL,,0x1F90033E,,
SPU2->CORE_0->ENDX0,,0x1F900340,,
SPU2->CORE_0->ENDX1,,0x1F900342,,
SPU2->CORE_0->STATX,,0x1F900344,,
SPU2->CORE_0->MEMORY_0346,,0x1F900B46,,
SPU2->CORE_1->VOICE_0->VOLL,,0x1F900400,,
SPU2->CORE_1->VOICE_0->VOLR,,0x1F900402,,
SPU2->CORE_1->VOICE_0->PITCH,,0x1F900404,,
SPU2->CORE_1->VOICE_0->ADSR1,,0x1F900406,,
SPU2->CORE_1->VOICE_0->ADSR2,,0x1F900408,,
SPU2->CORE_1->VOICE_0->ENVX,,0x1F90040A,,
SPU2->CORE_1->VOICE_0->VOLXL,,0x1F90040C,,
SPU2->CORE_1->VOICE_0->VOLXR,,0x1F90040E,,
SPU2->CORE_1->VOICE_1->VOLL,,0x1F900410,,
SPU2->CORE_1->VOICE_1->VOLR,,0x1F900412,,
SPU2->CORE_1->VOICE_1->PITCH,,0x1F900414,,
SPU2->CORE_1->VOICE_1->ADSR1,,0x1F900416,,
SPU2->CORE_1->VOICE_1->ADSR2,,0x1F900418,,
SPU2->CORE_1->VOICE_1->ENVX,,0x1F90041A,,
SPU2->CORE_1->VOICE_1->VOLXL,,0x1F90041C,,
SPU2->CORE_1->VOICE_1->VOLXR,,0x1F90041E,,
SPU2->CORE_1->VOICE_2->VOLL,,0x1F900420,,
SPU2->CORE_1->VOICE_2->VOLR,,0x1F900422,,
SPU2->CORE_1->VOICE_2->PITCH,,0x1F900424,,
SPU2->CORE_1->VOICE_2->ADSR1,,0x1F900426,,
SPU2->CORE_1->VOICE_2->ADSR2,,0x1F900428,,
SPU2->CORE_1->VOICE_2->ENVX,,0x1F90042A,,
SPU2->CORE_1->VOICE_2->VOLXL,,0x1F90042C,,
SPU2->CORE_1->VOICE_2->VOLXR,,0x1F90042E,,
SPU2->CORE_1->VOICE_3->VOLL,,0x1F900430,,
SPU2->CORE_1->VOICE_3->VOLR,,0x1F900432,,
SPU2->CORE_1->VOICE_3->PITCH,,0x1F900434,,
SPU2->CORE_1->VOICE_3->ADSR1,,0x1F900436,,
SPU2->CORE_1->VOICE_3->ADSR2,,0x1F900438,,
SPU2->CORE_1->VOICE_3->ENVX,,0x1F90043A,,
SPU2->CORE_1->VOICE_3->VOLXL,,0x1F90043C,,
SPU2->CORE_1->VOICE_3->VOLXR,,0x1F90043E,,
SPU2->CORE_1->VOICE_4->VOLL,,0x1F900440,,
SPU2->CORE_1->VOICE_4->VOLR,,0x1F900442,,
SPU2->CORE_1->VOICE_4->PITCH,,0x1F900444,,
SPU2->CORE_1->VOICE_4->ADSR1,,0x1F900446,,
SPU2->CORE_1->VOICE_4->ADSR2,,0x1F900448,,
SPU2->CORE_1->VOICE_4->ENVX,,0x1F90044A,,
SPU2->CORE_1->VOICE_4->VOLXL,,0x1F90044C,,
SPU2->CORE_1->VOICE_4->VOLXR,,0x1F90044E,,
SPU2->CORE_1->VOICE_5->VOLL,,0x1F900450,,
SPU2->CORE_1->VOICE_5->VOLR,,0x1F900452,,
SPU2->CORE_1->VOICE_5->PITCH,,0x1F900454,,
SPU2->CORE_1->VOICE_5->ADSR1,,0x1F900456,,
SPU2->CORE_1->VOICE_5->ADSR2,,0x1F900458,,
SPU2->CORE_1->VOICE_5->ENVX,,0x1F90045A,,
SPU2->CORE_1->VOICE_5->VOLXL,,0x1F90045C,,
SPU2->CORE_1->VOICE_5->VOLXR,,0x1F90045E,,
SPU2->CORE_1->VOICE_6->VOLL,,0x1F900460,,
SPU2->CORE_1->VOICE_6->VOLR,,0x1F900462,,
SPU2->CORE_1->VOICE_6->PITCH,,0x1F900464,,
SPU2->CORE_1->VOICE_6->ADSR1,,0x1F900466,,
SPU2->CORE_1->VOICE_6->ADSR2,,0x1F900468,,
SPU2->CORE_1->VOICE_6->ENVX,,0x1F90046A,,
SPU2->CORE_1->VOICE_6->VOLXL,,0x1F90046C,,
SPU2->CORE_1->VOICE_6->VOLXR,,0x1F90046E,,
SPU2->CORE_1->VOICE_7->VOLL,,0x1F900470,,
SPU2->CORE_1->VOICE_7->VOLR,,0x1F900472,,
SPU2->CORE_1->VOICE_7->PITCH,,0x1F900474,,
SPU2->CORE_1->VOICE_7->ADSR1,,0x1F900476,,
SPU2->CORE_1->VOICE_7->ADSR2,,0x1F900478,,
SPU2->CORE_1->VOICE_7->ENVX,,0x1F90047A,,
SPU2->CORE_1->VOICE_7->VOLXL,,0x1F90047C,,
SPU2->CORE_1->VOICE_7->VOLXR,,0x1F90047E,,
SPU2->CORE_1->VOICE_8->VOLL,,0x1F900480,,
SPU2->CORE_1->VOICE_8->VOLR,,0x1F900482,,
SPU2->CORE_1->VOICE_8->PITCH,,0x1F900484,,
SPU2->CORE_1->VOICE_8->ADSR1,,0x1F900486,,
SPU2->CORE_1->VOICE_8->ADSR2,,0x1F900488,,
SPU2->CORE_1->VOICE_8->ENVX,,0x1F90048A,,
SPU2->CORE_1->VOICE_8->VOLXL,,0x1F90048C,,
SPU2->CORE_1->VOICE_8->VOLXR,,0x1F90048E,,
SPU2->CORE_1->VOICE_9->VOLL,,0x1F900490,,
SPU2->CORE_1->VOICE_9->VOLR,,0x1F900492,,
SPU2->CORE_1->VOICE_9->PITCH,,0x1F900494,,
SPU2->CORE_1->VOICE_9->ADSR1,,0x1F900496,,
SPU2->CORE_1->VOICE_9->ADSR2,,0x1F900498,,
SPU2->CORE_1->VOICE_9->ENVX,,0x1F90049A,,
SPU2->CORE_1->VOICE_9->VOLXL,,0x1F90049C,,
SPU2->CORE_1->VOICE_9->VOLXR,,0x1F90049E,,
SPU2->CORE_1->VOICE_10->VOLL,,0x1F9004A0,,
SPU2->CORE_1->VOICE_10->VOLR,,0x1F9004A2,,
SPU2->CORE_1->VOICE_10->PITCH,,0x1F9004A4,,
SPU2->CORE_1->VOICE_10->ADSR1,,0x1F9004A6,,
SPU2->CORE_1->VOICE_10->ADSR2,,0x1F9004A8,,
SPU2->CORE_1->VOICE_10->ENVX,,0x1F9004AA,,
SPU2->CORE_1->VOICE_10->VOLXL,,0x1F9004AC,,
SPU2->CORE_1->VOICE_10->VOLXR,,0x1F9004AE,,
SPU2->CORE_1->VOICE_11->VOLL,,0x1F9004B0,,
SPU2->CORE_1->VOICE_11->VOLR,,0x1F9004B2,,
SPU2->CORE_1->VOICE_11->PITCH,,0x1F9004B4,,
SPU2->CORE_1->VOICE_11->ADSR1,,0x1F9004B6,,
SPU2->CORE_1->VOICE_11->ADSR2,,0x1F9004B8,,
SPU2->CORE_1->VOICE_11->ENVX,,0x1F9004BA,,
SPU2->CORE_1->VOICE_11->VOLXL,,0x1F9004BC,,
SPU2->CORE_1->VOICE_11->VOLXR,,0x1F9004BE,,
SPU2->CORE_1->VOICE_12->VOLL,,0x1F9004C0,,
SPU2->CORE_1->VOICE_12->VOLR,,0x1F9004C2,,
SPU2->CORE_1->VOICE_12->PITCH,,0x1F9004C4,,
SPU2->CORE_1->VOICE_12->ADSR1,,0x1F9004C6,,
SPU2->CORE_1->VOICE_12->ADSR2,,0x1F9004C8,,
SPU2->CORE_1->VOICE_12->ENVX,,0x1F9004CA,,
SPU2->CORE_1->VOICE_12->VOLXL,,0x1F9004CC,,
SPU2->CORE_1->VOICE_12->VOLXR,,0x1F9004CE,,
SPU2->CORE_1->VOICE_13->VOLL,,0x1F9004D0,,
SPU2->CORE_1->VOICE_13->VOLR,,0x1F9004D2,,
SPU2->CORE_1->VOICE_13->PITCH,,0x1F9004D4,,
SPU2->CORE_1->VOICE_13->ADSR1,,0x1F9004D6,,
SPU2->CORE_1->VOICE_13->ADSR2,,0x1F9004D8,,
SPU2->CORE_1->VOICE_13->ENVX,,0x1F9004DA,,
SPU2->CORE_1->VOICE_13->VOLXL,,0x1F9004DC,,
SPU2->CORE_1->VOICE_13->VOLXR,,0x1F9004DE,,
SPU2->CORE_1->VOICE_14->VOLL,,0x1F9004E0,,
SPU2->CORE_1->VOICE_14->VOLR,,0x1F9004E2,,
SPU2->CORE_1->VOICE_14->PITCH,,0x1F9004E4,,
SPU2->CORE_1->VOICE_14->ADSR1,,0x1F9004E6,,
SPU2->CORE_1->VOICE_14->ADSR2,,0x1F9004E8,,
SPU2->CORE_1->VOICE_14->ENVX,,0x1F9004EA,,
SPU2->CORE_1->VOICE_14->VOLXL,,0x1F9004EC,,
SPU2->CORE_1->VOICE_14->VOLXR,,0x1F9004EE,,
SPU2->CORE_1->VOICE_15->VOLL,,0x1F9004F0,,
SPU2->CORE_1->VOICE_15->VOLR,,0x1F9004F2,,
SPU2->CORE_1->VOICE_15->PITCH,,0x1F9004F4,,
SPU2->CORE_1->VOICE_15->ADSR1,,0x1F9004F6,,
SPU2->CORE_1->VOICE_15->ADSR2,,0x1F9004F8,,
SPU2->CORE_1->VOICE_15->ENVX,,0x1F9004FA,,
SPU2->CORE_1->VOICE_15->VOLXL,,0x1F9004FC,,
SPU2->CORE_1->VOICE_15->VOLXR,,0x1F9004FE,,
SPU2->CORE_1->VOICE_16->VOLL,,0x1F900500,,
SPU2->CORE_1->VOICE_16->VOLR,,0x1F900502,,
SPU2->CORE_1->VOICE_16->PITCH,,0x1F900504,,
SPU2->CORE_1->VOICE_16->ADSR1,,0x1F900506,,
SPU2->CORE_1->VOICE_16->ADSR2,,0x1F900508,,
SPU2->CORE_1->VOICE_16->ENVX,,0x1F90050A,,
SPU2->CORE_1->VOICE_16->VOLXL,,0x1F90050C,,
SPU2->CORE_1->VOICE_16->VOLXR,,0x1F90050E,,
SPU2->CORE_1->VOICE_17->VOLL,,0x1F900510,,
SPU2->CORE_1->VOICE_17->VOLR,,0x1F900512,,
SPU2->CORE_1->VOICE_17->PITCH,,0x1F900514,,
SPU2->CORE_1->VOICE_17->ADSR1,,0x1F900516,,
SPU2->CORE_1->VOICE_17->ADSR2,,0x1F900518,,
SPU2->CORE_1->VOICE_17->ENVX,,0x1F90051A,,
SPU2->CORE_1->VOICE_17->VOLXL,,0x1F90051C,,
SPU2->CORE_1->VOICE_17->VOLXR,,0x1F90051E,,
SPU2->CORE_1->VOICE_18->VOLL,,0x1F900520,,
SPU2->CORE_1->VOICE_18->VOLR,,0x1F900522,,
SPU2->CORE_1->VOICE_18->PITCH,,0x1F900524,,
